"Code","Stock","Prv Close","High","Low","Last","Vol","Status","P/E","EPS*","MACD (26, 12)","Vol MA (20)","DY*","Y-Low","Y-High","RSI (14)","Open","Sector","Chg","B%"
="05811D","XIAOMI-H1D","0.320","-","-","","0","Suspended","","","0.024","4877430","","0.075","0.335","75%","","358","","-"
="7043","XIN","0.190","0.190","0.185","0.190","1111","Active","","-0.33","-0.002","396470","","0.180","0.265","33%","0.185","102","-","45"
="5267","XINHWA","0.140","0.145","0.130","0.135","3155","Active","","-4.23","-0.004","102985","","0.110","0.200","25%","0.140","164","-0.005","45"
="7121","XL","0.715","0.715","0.700","0.705","40953","Active","33.35","2.61","0.004","3364680","","0.495","0.750","41%","0.710","101","-0.010","88"
="7121WB","XL-WB","0.145","0.150","0.140","0.145","5062","Active","","","0.005","262665","","0.060","0.170","62%","0.145","101","-","21"
="0165","XOX","0.195","0.200","0.195","0.195","1251","Active","","-11.64","-0.009","153460","","0.195","0.605","20%","0.195","463","-","31"
="0165PA","XOX-PA","0.060","-","-","","0","Active","","","-0.013","32960","","0.060","0.290","5%","","463","","-"
="0140","XOXNET","0.025","-","-","","0","Active","","-0.69","","2534025","","0.010","0.035","50%","","401","","-"
="0370","XPB","0.155","0.155","0.150","0.150","1717","Active","14.02","1.24","-0.002","311285","","0.145","0.240","33%","0.150","402","-0.005","-"
="0599C3","XPENG-C3","0.030","-","-","","0","Active","","","-0.011","2084050","","0.030","0.095","22%","","358","","-"
="7003","Y&G","0.415","0.450","0.450","0.450","80","Active","429.32","0.10","-0.006","3040","","0.375","0.570","43%","0.450","120","+0.035","100"
="5048","YB","0.070","0.080","0.065","0.080","1555","Active","","-22.38","-0.004","452880","","0.065","0.150","29%","0.070","102","+0.010","91"
="5048LA","YB-LA","0.010","0.010","0.005","0.010","3550","Active","","","","242040","","0.005","0.015","50%","0.005","502","-","14"
="0025","YBS","0.205","0.205","0.200","0.200","3460","Active","","-3.57","-0.004","339355","","0.200","0.480","46%","0.205","402","-0.005","13"
="5300","YENHER","0.810","0.805","0.800","0.805","628","Active","11.74","6.89","","68845","3.73%","0.750","0.860","33%","0.800","101","-0.005","7"
="5300WA","YENHER-WA","0.120","0.120","0.120","0.120","225","Active","","","","23905","","0.060","0.240","48%","0.120","101","-","38"
="0248","YEWLEE","0.490","0.525","0.490","0.505","133107","Active","339.89","0.16","0.014","14040915","","0.370","0.690","100%","0.490","402","+0.015","21"
="0248WA","YEWLEE-WA","0.185","0.195","0.185","0.195","1135","Active","","","0.012","69780","","0.090","0.325","91%","0.185","402","+0.010","100"
="0086","YGL","0.075","0.075","0.070","0.075","4658","Active","57.99","0.08","-0.005","175675","","0.075","0.145","17%","0.075","405","-","5"
="7293","YINSON","2.390","2.410","2.370","2.380","9917","Active","8.04","20.60","-0.001","2087575","1.68%","1.730","2.530","54%","2.380","161","-0.010","46"
="729350","YINSON-C50","0.050","-","-","","0","Active","","","","2500","","0.050","0.125","23%","","361","","-"
="729351","YINSON-C51","0.040","0.040","0.040","0.040","26207","Active","","","-0.004","5037355","","0.035","0.120","25%","0.040","361","-","44"
="729352","YINSON-C52","0.045","-","-","","0","Active","","","","-","","0.045","0.090","0%","","361","","-"
="729353","YINSON-C53","0.035","0.035","0.035","0.035","4000","Active","","","-0.005","268800","","0.035","0.085","25%","0.035","361","-","-"
="729354","YINSON-C54","0.020","-","-","","0","Active","","","-0.005","952495","","0.015","0.080","29%","","361","","-"
="729355","YINSON-C55","0.070","0.070","0.070","0.070","1600","Active","","","","1176855","","0.065","0.085","50%","0.070","361","-","50"
="729356","YINSON-C56","0.070","-","-","","0","Active","","","","-","","0.065","0.075","0%","","361","","-"
="7014","YLI","0.250","-","-","","0","Active","","-52.51","-0.010","33470","","0.205","0.380","54%","","102","","-"
="3158","YNHPROP","0.240","0.235","0.235","0.235","4548","Active","","-21.51","-0.006","660490","","0.235","0.470","20%","0.235","120","-0.005","11"
="5159","YOCB","1.600","1.600","1.580","1.600","783","Active","15.29","13.56","0.003","40735","5.00%","1.450","1.800","58%","1.600","101","-","73"
="7066","YONGTAI","0.140","0.140","0.135","0.140","2074","Active","","-4.58","-0.001","783160","","0.120","0.240","40%","0.135","120","-","2"
="7066PA","YONGTAI-PA","0.020","-","-","","0","Active","","","-0.001","44995","","0.020","0.050","43%","","120","","-"
="7066WB","YONGTAI-WB","0.025","0.030","0.020","0.030","185","Active","","","-0.002","70960","","0.020","0.105","43%","0.020","120","+0.005","86"
="7178","YSPSAH","2.090","2.090","2.090","2.090","62","Active","11.76","17.65","0.005","29430","7.18%","1.980","2.330","53%","2.090","162","-","-"
="4677","YTL","1.790","1.860","1.760","1.790","151539","Active","6.09","16.99","-0.066","11689935","2.79%","1.680","2.820","29%","1.790","165","-","32"
="46771P","YTL-C1P","0.035","-","-","","0","Active","","","-0.019","448450","","0.035","0.345","20%","","365","","-"
="46771R","YTL-C1R","0.005","0.005","0.005","0.005","30726","Active","","","-0.009","3327280","","0.005","0.170","22%","0.005","365","-","-"
="46771U","YTL-C1U","-","-","-","","0","Delisted","","","-0.013","1138500","","0.005","0.310","8%","","365","","-"
="46771V","YTL-C1V","0.005","-","-","","0","Active","","","-0.013","1280600","","0.005","0.100","17%","","365","","-"
="46771X","YTL-C1X","0.010","-","-","","0","Active","","","-0.012","1869250","","0.010","0.185","100%","","365","","-"
="46771Y","YTL-C1Y","0.005","-","-","","0","Active","","","-0.010","513890","","0.005","0.160","33%","","365","","-"
="46771Z","YTL-C1Z","0.030","-","-","","0","Active","","","-0.021","202500","","0.030","0.140","16%","","365","","-"
="46772A","YTL-C2A","-","-","-","","0","Delisted","","","","-","","0.035","0.075","0%","","365","","-"
="46772B","YTL-C2B","0.015","-","-","","0","Active","","","-0.008","1678575","","0.015","0.075","100%","","365","","-"
="46772C","YTL-C2C","0.005","-","-","","0","Active","","","","-","","0.005","0.085","100%","","365","","-"
="46772D","YTL-C2D","0.045","-","-","","0","Active","","","","-","","0.045","0.085","0%","","365","","-"
="46772E","YTL-C2E","0.010","-","-","","0","Active","","","","-","","0.010","0.090","7%","","365","","-"
="46772F","YTL-C2F","0.010","-","-","","0","Active","","","-0.009","415175","","0.005","0.130","25%","","365","","-"
="46772G","YTL-C2G","0.015","0.015","0.015","0.015","2900","Active","","","-0.009","1067430","","0.015","0.090","33%","0.015","365","-","100"
="46772H","YTL-C2H","0.075","-","-","","0","Active","","","","-","","0.070","0.090","0%","","365","","-"
="46772I","YTL-C2I","0.035","0.035","0.035","0.035","9000","Active","","","-0.010","96025","","0.035","0.120","10%","0.035","365","-","-"
="46772J","YTL-C2J","0.025","0.025","0.025","0.025","1000","Active","","","-0.009","963500","","0.025","0.110","6%","0.025","365","-","-"
="46772K","YTL-C2K","0.040","0.050","0.045","0.045","4814","Active","","","","1279275","","0.040","0.140","21%","0.050","365","+0.005","60"
="46772L","YTL-C2L","0.030","0.035","0.030","0.030","20860","Active","","","","-","","0.030","0.110","21%","0.035","365","-","33"
="46772M","YTL-C2M","0.025","0.030","0.025","0.025","4120","Active","","","","785300","","0.025","0.080","11%","0.030","365","-","49"
="46772N","YTL-C2N","0.030","-","-","","0","Active","","","","-","","0.025","0.030","0%","","365","","-"
="4677HG","YTL-HG","-","-","-","","0","Delisted","","","-0.004","645505","","0.010","0.115","30%","","365","","-"
="4677HI","YTL-HI","0.310","0.315","0.285","0.305","35427","Active","","","0.022","2113225","","0.125","0.315","72%","0.290","365","-0.005","62"
="6742","YTLPOWR","2.770","2.860","2.750","2.800","74450","Active","9.65","28.87","-0.127","11116070","2.86%","2.730","4.420","22%","2.770","165","+0.030","49"
="67421A","YTLPOWR-C1A","0.015","-","-","","0","Active","","","","-","","0.015","0.115","0%","","365","","-"
="67421B","YTLPOWR-C1B","0.025","-","-","","0","Active","","","","2388490","","0.010","0.090","29%","","365","","-"
="67421C","YTLPOWR-C1C","0.005","0.005","0.005","0.005","3","Active","","","-0.005","234845","","0.005","0.050","100%","0.005","365","-","100"
="67421D","YTLPOWR-C1D","0.010","-","-","","0","Active","","","-0.011","2650500","","0.010","0.125","30%","","365","","-"
="67421E","YTLPOWR-C1E","0.005","-","-","","0","Active","","","-0.009","451825","","0.005","0.150","30%","","365","","-"
="67421F","YTLPOWR-C1F","0.030","-","-","","0","Active","","","-0.006","888450","","0.030","0.100","13%","","365","","-"
="67421G","YTLPOWR-C1G","0.015","0.015","0.015","0.015","29484","Active","","","-0.012","1164830","","0.015","0.100","27%","0.015","365","-","92"
="67421H","YTLPOWR-C1H","0.065","-","-","","0","Active","","","-0.006","244800","","0.065","0.125","14%","","365","","-"
="67421I","YTLPOWR-C1I","0.040","0.030","0.030","0.030","20000","Active","","","-0.010","1635960","","0.040","0.105","13%","0.030","365","-0.010","45"
="67421J","YTLPOWR-C1J","0.045","0.045","0.045","0.045","290","Active","","","-0.015","1193955","","0.040","0.140","15%","0.045","365","-","-"
="67421K","YTLPOWR-C1K","0.035","0.045","0.035","0.040","33290","Active","","","-0.014","1894390","","0.035","0.115","25%","0.045","365","+0.005","4"
="67421L","YTLPOWR-C1L","0.030","0.030","0.030","0.030","41340","Active","","","","-","","0.030","0.105","25%","0.030","365","-","21"
="67421M","YTLPOWR-C1M","0.040","-","-","","0","Active","","","","-","","0.035","0.040","0%","","365","","-"
="674288","YTLPOWR-C88","0.005","-","-","","0","Active","","","-0.019","2630105","","0.005","0.330","100%","","365","","-"
="674291","YTLPOWR-C91","-","-","-","","0","Delisted","","","-0.014","1681305","","0.005","0.355","100%","","365","","-"
="674292","YTLPOWR-C92","0.005","0.005","0.005","0.005","2000","Active","","","-0.009","5289025","","0.005","0.185","22%","0.005","365","-","-"
="674294","YTLPOWR-C94","0.005","-","-","","0","Active","","","-0.027","1298410","","0.005","0.215","5%","","365","","-"
="674295","YTLPOWR-C95","0.025","-","-","","0","Active","","","-0.009","1025505","","0.025","0.085","22%","","365","","-"
="674296","YTLPOWR-C96","-","-","-","","0","Delisted","","","-0.013","114170","","0.005","0.105","33%","","365","","-"
="674298","YTLPOWR-C98","0.005","-","-","","0","Active","","","-0.021","683000","","0.010","0.110","100%","","365","","-"
="674299","YTLPOWR-C99","0.005","-","-","","0","Active","","","-0.007","275060","","0.005","0.135","33%","","365","","-"
="6742HH","YTLPOWR-HH","-","-","-","","0","Delisted","","","-0.005","229620","","0.010","0.095","40%","","365","","-"
="6742HJ","YTLPOWR-HJ","0.255","0.255","0.235","0.250","33975","Active","","","0.023","2292100","","0.095","0.260","77%","0.245","365","-0.005","51"
="5109","YTLREIT","1.160","1.170","1.140","1.140","10095","Active","13.08","8.72","0.010","1081475","6.80%","0.975","1.200","54%","1.160","150","-0.020","9"
="0250","YXPM","0.230","0.230","0.230","0.230","1093","Active","5.53","4.16","0.002","296885","","0.195","0.265","56%","0.230","101","-","-"
="0301","ZANTAT","0.205","0.210","0.205","0.210","487","Active","","-1.92","-0.004","78835","","0.180","0.295","50%","0.205","402","+0.005","100"
="7028","ZECON","0.500","-","-","","0","Active","2.79","1.78","0.003","32635","","0.420","0.525","59%","","103","","-"
="2283","ZELAN","0.035","0.030","0.030","0.030","1600","Active, Alert","","-7.46","","528705","","0.015","0.055","50%","0.030","103","-0.005","-"
="0094","ZENTECH","0.005","0.005","0.005","0.005","1140","Active","","-0.34","","8705710","","0.005","0.010","100%","0.005","405","-","100"
="0138","ZETRIX","0.780","0.795","0.785","0.790","482407","Active","7.19","11.50","","108420770","3.97%","0.635","1.030","63%","0.785","105","+0.010","54"
="01389C","ZETRIX-C9C","-","-","-","","0","Delisted","","","","9404360","","0.015","0.090","33%","","305","","-"
="01389E","ZETRIX-C9E","0.035","-","-","","0","Active","","","","-","","0.035","0.115","17%","","305","","-"
="01389G","ZETRIX-C9G","-","-","-","","0","Delisted","","","","-","","0.010","0.100","0%","","305","","-"
="01389H","ZETRIX-C9H","0.050","-","-","","0","Active","","","","-","","0.045","0.100","24%","","305","","-"
="01389I","ZETRIX-C9I","0.010","-","-","","0","Active","","","","-","","0.010","0.080","7%","","305","","-"
="01389K","ZETRIX-C9K","-","-","-","","0","Delisted","","","","-","","0.010","0.085","15%","","305","","-"
="01389L","ZETRIX-C9L","0.005","-","-","","0","Active","","","-0.010","1850000","","0.005","0.045","100%","","305","","-"
="01389M","ZETRIX-C9M","0.055","-","-","","0","Active","","","","-","","0.050","0.085","0%","","305","","-"
="01389N","ZETRIX-C9N","0.050","-","-","","0","Active","","","","-","","0.045","0.080","13%","","305","","-"
="01389O","ZETRIX-C9O","0.060","-","-","","0","Active","","","","-","","0.035","0.065","0%","","305","","-"
="01389P","ZETRIX-C9P","0.040","-","-","","0","Active","","","","-","","0.040","0.065","0%","","305","","-"
="01389Q","ZETRIX-C9Q","-","-","-","","0","Delisted","","","-0.021","4409410","","0.005","0.200","37%","","305","","-"
="01389R","ZETRIX-C9R","0.020","-","-","","0","Active","","","-0.014","4035035","","0.005","0.095","36%","","305","","-"
="01389S","ZETRIX-C9S","0.020","-","-","","0","Active","","","","4806140","","0.005","0.070","40%","","305","","-"
="01389T","ZETRIX-C9T","-","-","-","","0","Delisted","","","","-","","0.040","0.080","11%","","305","","-"
="01389U","ZETRIX-C9U","0.060","-","-","","0","Active","","","-0.007","408665","","0.015","0.095","50%","","305","","-"
="01389V","ZETRIX-C9V","0.080","-","-","","0","Active","","","","-","","0.075","0.100","0%","","305","","-"
="01389W","ZETRIX-C9W","0.045","-","-","","0","Active","","","","-","","0.045","0.075","0%","","305","","-"
="01389X","ZETRIX-C9X","0.065","-","-","","0","Active","","","","-","","0.065","0.065","0%","","305","","-"
="01389Y","ZETRIX-C9Y","0.065","-","-","","0","Active","","","","-","","0.065","0.070","0%","","305","","-"
="01389Z","ZETRIX-C9Z","0.050","-","-","","0","Active","","","","-","","0.045","0.065","0%","","305","","-"
="0138A1","ZETRIX-CA1","0.150","-","-","","0","Active","","","","-","","","","0%","","305","","-"
="0138A2","ZETRIX-CA2","0.095","-","-","","0","Active","","","","-","","0.090","0.115","0%","","305","","-"
="0138A3","ZETRIX-CA3","0.125","-","-","","0","Active","","","","-","","0.120","0.130","0%","","305","","-"
="0138AA","ZETRIX-CAA","0.060","-","-","","0","Active","","","","-","","0.060","0.085","0%","","305","","-"
="0138AB","ZETRIX-CAB","0.050","-","-","","0","Active","","","","-","","0.040","0.060","40%","","305","","-"
="0138AC","ZETRIX-CAC","0.035","-","-","","0","Active","","","","-","","0.035","0.055","0%","","305","","-"
="0138AD","ZETRIX-CAD","0.030","-","-","","0","Active","","","-0.005","200975","","0.015","0.075","33%","","305","","-"
="0138AE","ZETRIX-CAE","0.070","-","-","","0","Active","","","-0.008","3258905","","0.030","0.170","58%","","305","","-"
="0138AF","ZETRIX-CAF","0.070","-","-","","0","Active","","","","-","","0.070","0.080","0%","","305","","-"
="0138AG","ZETRIX-CAG","0.055","-","-","","0","Active","","","","-","","0.055","0.065","0%","","305","","-"
="0138AH","ZETRIX-CAH","0.055","-","-","","0","Active","","","","-","","0.045","0.065","0%","","305","","-"
="0138AI","ZETRIX-CAI","0.075","-","-","","0","Active","","","","-","","0.075","0.075","0%","","305","","-"
="0138AJ","ZETRIX-CAJ","0.130","-","-","","0","Active","","","","-","","0.095","0.130","0%","","305","","-"
="0138AK","ZETRIX-CAK","0.110","-","-","","0","Active","","","","-","","0.105","0.120","0%","","305","","-"
="0138AL","ZETRIX-CAL","0.150","-","-","","0","Active","","","-0.003","964100","","0.095","0.215","43%","","305","","-"
="0138AM","ZETRIX-CAM","0.070","-","-","","0","Active","","","","-","","0.070","0.075","0%","","305","","-"
="0138AN","ZETRIX-CAN","0.060","-","-","","0","Active","","","","-","","0.055","0.060","0%","","305","","-"
="0138AO","ZETRIX-CAO","0.030","-","-","","0","Active","","","","-","","0.030","0.075","0%","","305","","-"
="0138AP","ZETRIX-CAP","0.065","-","-","","0","Active","","","","-","","0.050","0.075","0%","","305","","-"
="0138AQ","ZETRIX-CAQ","0.050","-","-","","0","Active","","","","-","","0.050","0.080","0%","","305","","-"
="0138AR","ZETRIX-CAR","0.085","-","-","","0","Active","","","","-","","0.055","0.105","47%","","305","","-"
="0138AS","ZETRIX-CAS","0.065","-","-","","0","Active","","","","3936105","","0.040","0.090","42%","","305","","-"
